id_album|id_artist|name_album|type_album|popularity_album|total_tracks_album|release_date_album|duration_ms_total_album|extract_datetime
0H1ASykMKIX8PYfqxbxBar|7dGJo4pcD2V6oG8kP0tJRR|Killer (feat. Jack Harlow & Cordae) [Remix]|single|58|1|2021-05-28|236665|2024-07-16 08:36:26.726877
4Cr6vlJh83a5Eby9DZRPwD|7dGJo4pcD2V6oG8kP0tJRR|The Adventures of Moon Man & Slim Shady (with Eminem)|single|48|1|2020-07-10|264833|2024-07-16 08:36:26.726877
1GHkv48TNqI8MKWJ1FwKFC|7dGJo4pcD2V6oG8kP0tJRR|Remember The Name (feat. Eminem & 50 Cent)|single|36|1|2019-07-11|207760|2024-07-16 08:36:26.726877
0QVIPcQ7qDA1XP8UIF3MC3|7dGJo4pcD2V6oG8kP0tJRR|Homicide|single|48|1|2019-05-03|245413|2024-07-16 08:36:26.726877
25zSh5FAL8kUh8z7ivwBH6|7dGJo4pcD2V6oG8kP0tJRR|Venom (Music From The Motion Picture)|single|60|1|2018-09-21|269573|2024-07-16 08:36:26.726877
0RejlT9bmqcXGrqMaJRos0|7dGJo4pcD2V6oG8kP0tJRR|Killshot|single|63|1|2018-09-19|253579|2024-07-16 08:36:26.726877
5IkpPd87TzsNJm20l8JwSC|7dGJo4pcD2V6oG8kP0tJRR|Nowhere Fast (Extended Version)|single|26|1|2018-03-17|278402|2024-07-16 08:36:26.726877
4J3umaQxh7W2eKIx0p2ErW|7dGJo4pcD2V6oG8kP0tJRR|Chloraseptic (feat. 2 Chainz & Phresher) [Remix]|single|38|1|2018-01-08|296940|2024-07-16 08:36:26.726877
2mr6tc72GnDU2RJoLCQ1qX|7dGJo4pcD2V6oG8kP0tJRR|Campaign Speech|single|26|1|2016-10-19|468880|2024-07-16 08:36:26.726877
4XE9M8giGvwLFebTgpCwSc|7dGJo4pcD2V6oG8kP0tJRR|Rap God|single|47|1|2013-01-01|363973|2024-07-16 08:36:26.726877
0AGlWrH25YTUZE8HYZpyNh|7dGJo4pcD2V6oG8kP0tJRR|Beautiful (International Version)|single|26|4|2009-08-11|1352599|2024-07-16 08:36:26.726877
26u9H3Dak9gqu7UjHfz1Kk|7dGJo4pcD2V6oG8kP0tJRR|We Made You (International Version)|single|24|2|2009-04-07|574826|2024-07-16 08:36:26.726877
05V1ld4qvJUnOQopUK8uSY|7dGJo4pcD2V6oG8kP0tJRR|Shake That (Radio Edit Version)|single|53|1|2006-01-17|274106|2024-07-16 08:36:26.726877
5x3ZoZjexntAoipx0KaDnf|7dGJo4pcD2V6oG8kP0tJRR|When I'm Gone|single|54|3|2005-12-06|815626|2024-07-16 08:36:26.726877
2Wsmvpr9BowD8a09FSfj97|7dGJo4pcD2V6oG8kP0tJRR|Ass Like That|single|34|2|2005-06-07|419919|2024-07-16 08:36:26.726877
7dZYetDaYLHSJii2hrg9my|7dGJo4pcD2V6oG8kP0tJRR|Mockingbird|single|42|3|2005-04-25|816679|2024-07-16 08:36:26.726877
3h3XojoA2rAaF0N3bH5LuT|7dGJo4pcD2V6oG8kP0tJRR|Just Lose It|single|25|1|2004-11-01|248400|2024-07-16 08:36:26.726877
14JahnBKUL2ou13zH2OOQP|7dGJo4pcD2V6oG8kP0tJRR|Infinite|single|46|1|1996-11-12|251707|2024-07-16 08:36:26.726877
26IdRjba8f8DNa7c0FwfQb|4gOc8TsQed9eqnqJct2c5v|ALL OUT|single|64|5|2020-11-06|978338|2024-07-16 08:36:26.726877
23yd1cYlPgl643vE8bb0WD|4gOc8TsQed9eqnqJct2c5v|MORE|single|57|1|2020-10-28|217088|2024-07-16 08:36:26.726877
7C8nskYbHG7N0LDrNVvt7x|4gOc8TsQed9eqnqJct2c5v|THE BADDEST|single|55|1|2020-08-27|162600|2024-07-16 08:36:26.726877
0UnBZ8laFgLUq5Ty5vbikQ|4gOc8TsQed9eqnqJct2c5v|POP/STARS|single|60|1|2018-11-03|191100|2024-07-16 08:36:26.726877
6jMHFzRjVcaexaOeSghOhk|6urkHDoIVO1WO8vNIwcJmM|Everything is Perfect|single|39|1|2024-03-27|286628|2024-07-16 08:36:26.726877
07jgab97gLb49EqjGtRnFt|6urkHDoIVO1WO8vNIwcJmM|REANIMATED|single|34|1|2023-12-01|247921|2024-07-16 08:36:26.726877
08AQ17x8tblG4QdqlRkZn7|6urkHDoIVO1WO8vNIwcJmM|BARUCH IN JOU OEG|single|25|1|2022-12-31|288000|2024-07-16 08:36:26.726877
56zia7byXUEiTcmKxcKQgU|6urkHDoIVO1WO8vNIwcJmM|Age Of Illusion|single|35|1|2022-08-27|261818|2024-07-16 08:36:26.726877
5Yee5pMi0X2mUyJ5P00IXG|6urkHDoIVO1WO8vNIwcJmM|ZEF GOEMA MEGAMIX|single|24|1|2020-12-18|703846|2024-07-16 08:36:26.726877
5xJczwVgu0C6BvjfmbwgjT|6urkHDoIVO1WO8vNIwcJmM|Baita Jou Sabela|single|27|1|2019-12-01|236636|2024-07-16 08:36:26.726877
3HXvvhk1RYOecP9a6F3AmE|6urkHDoIVO1WO8vNIwcJmM|DntTakeMe4aPoes|single|23|1|2019-04-30|234264|2024-07-16 08:36:26.726877
3kOlbclgj0GglpzBfUGS88|6urkHDoIVO1WO8vNIwcJmM|2•GOLDEN DAWN•7|single|29|1|2018-06-22|289049|2024-07-16 08:36:26.726877
5kfiXusJEIsX3Hu9A1vvS7|6urkHDoIVO1WO8vNIwcJmM|Love Drug|single|31|1|2017-05-05|250447|2024-07-16 08:36:26.726877
4F409P5KjrnocTCs1RnFGA|6urkHDoIVO1WO8vNIwcJmM|Fat Faded Fuck Face|single|12|1|2016-09-08|241630|2024-07-16 08:36:26.726877
5OCs6x686v8zAIJrQnmuFy|6urkHDoIVO1WO8vNIwcJmM|We Have Candy|single|10|1|2016-08-09|183575|2024-07-16 08:36:26.726877
1ZBdOcu4TOxz9EBujxRSwf|6urkHDoIVO1WO8vNIwcJmM|Banana Brain|single|16|1|2016-07-22|288738|2024-07-16 08:36:26.726877
17kcJVFhNVEnEJJNmaLshj|6urkHDoIVO1WO8vNIwcJmM|Pitbull Terrier|single|16|1|2014-05-20|220336|2024-07-16 08:36:26.726877
7jwxFijzU6xTyfz5ROZtsh|6urkHDoIVO1WO8vNIwcJmM|5 - EP|single|26|5|2010-01-01|1307558|2024-07-16 08:36:26.726877
7D2jhStmJWw2u8DhMWnORp|0L8ExT028jH3ddEcZwqJJ5|The Shape I'm Takin'|single|40|1|2022-11-25|215365|2024-07-16 08:36:26.726877
6DUWfrmH8uTH33wMFOBJDu|0L8ExT028jH3ddEcZwqJJ5|Eddie|single|40|2|2022-09-23|602794|2024-07-16 08:36:26.726877
58As6ZmLLmhtkF8l5voV9p|0L8ExT028jH3ddEcZwqJJ5|Tippa My Tongue|single|37|1|2022-08-19|260808|2024-07-16 08:36:26.726877
4k2RZA376JAZ9XOIQlyzae|0L8ExT028jH3ddEcZwqJJ5|Nerve Flip|single|27|1|2022-06-03|186148|2024-07-16 08:36:26.726877
6zBLkJVa4eSXgP7o7ta7IO|0L8ExT028jH3ddEcZwqJJ5|Not the One|single|26|1|2022-03-24|266326|2024-07-16 08:36:26.726877
7hcWLkAhIDMGJCi2mIUQa8|0L8ExT028jH3ddEcZwqJJ5|Poster Child|single|35|2|2022-03-04|550833|2024-07-16 08:36:26.726877
4a6LkeTXHKjMQgf42wQnbH|0L8ExT028jH3ddEcZwqJJ5|Black Summer|single|54|1|2022-02-04|232412|2024-07-16 08:36:26.726877
5nsPxa5DcIGon1O3qxLSvL|0L8ExT028jH3ddEcZwqJJ5|Goodbye Angels|single|23|1|2017-06-16|269098|2024-07-16 08:36:26.726877
0uFQ39Gnk0RQGzdW9gswNa|0L8ExT028jH3ddEcZwqJJ5|We Turn Red|single|13|1|2016-06-10|200466|2024-07-16 08:36:26.726877
40M8gGFOLMaBIqRECAaoMa|0L8ExT028jH3ddEcZwqJJ5|The Getaway|single|18|1|2016-05-27|250386|2024-07-16 08:36:26.726877
37eXSZNVEY3XthbJzTGIIo|0L8ExT028jH3ddEcZwqJJ5|Dark Necessities|single|39|1|2016-05-05|302000|2024-07-16 08:36:26.726877
60RyT5z42a4e2uH6kHSpIc|0L8ExT028jH3ddEcZwqJJ5|This Is the Kitt / Brave from Afar|single|24|2|2013-07-23|480853|2024-07-16 08:36:26.726877
0rMbDNlrNMdj4Bh0dpfN92|0L8ExT028jH3ddEcZwqJJ5|Hanalei / Open/Close|single|21|2|2013-07-23|518679|2024-07-16 08:36:26.726877
2jCXlmKwdvQ8kHIbgNuIq8|0L8ExT028jH3ddEcZwqJJ5|Catch My Death / How It Ends|single|25|2|2013-07-23|474559|2024-07-16 08:36:26.726877
1V4jqu9KUv9qCNJkWsVLwz|0L8ExT028jH3ddEcZwqJJ5|In Love Dying|single|16|1|2013-02-01|481906|2024-07-16 08:36:26.726877
582BvSmU6StxTJ4PmTR79j|0L8ExT028jH3ddEcZwqJJ5|Pink as Floyd / Your Eyes Girl|single|31|2|2013|601266|2024-07-16 08:36:26.726877
2PxHWRDBZ62cthHE2hxqzf|0L8ExT028jH3ddEcZwqJJ5|The Sunset Sleeps / Hometown Gypsy|single|23|2|2012-11-02|477720|2024-07-16 08:36:26.726877
6fUaNt0AzVbijjbk5IBoBA|0L8ExT028jH3ddEcZwqJJ5|Never Is a Long Time / Love of Your Life|single|27|2|2012-09-28|413266|2024-07-16 08:36:26.726877
69MsLCFhovgEWSlsVlM29u|0L8ExT028jH3ddEcZwqJJ5|Magpies on Fire / Victorian Machinery|single|23|2|2012-09-07|470866|2024-07-16 08:36:26.726877
3v5by6ENVSMyCUhFVnnoLV|0L8ExT028jH3ddEcZwqJJ5|Strange Man / Long Progression|single|23|2|2012-08-07|455080|2024-07-16 08:36:26.726877
2DKXYxXlATCLvg6SVcJsxB|0L8ExT028jH3ddEcZwqJJ5|Rock & Roll Hall of Fame Covers - EP|single|37|6|2012-05-01|1032437|2024-07-16 08:36:26.726877
45AEwWiI7JPZolwc2Xwaoc|0L8ExT028jH3ddEcZwqJJ5|Snow (Hey Oh)|single|49|4|2006-12-19|1077279|2024-07-16 08:36:26.726877
6Fh7H8pLiRulspL3sQOrrg|0L8ExT028jH3ddEcZwqJJ5|Tell Me Baby|single|28|4|2006-07-17|865759|2024-07-16 08:36:26.726877
3rrvHWzZCF8TvqT9oJtfVZ|0L8ExT028jH3ddEcZwqJJ5|Dani California|single|42|4|2006-04-03|989225|2024-07-16 08:36:26.726877
1gofXIOvUZBt1uvJG11Pxp|0L8ExT028jH3ddEcZwqJJ5|Higher Ground / If You Want Me To Stay (Remixes)|single|18|6|1992-01-01|1318456|2024-07-16 08:36:26.726877
5KwuWIOFeAWJh8cqsCivCl|0L8ExT028jH3ddEcZwqJJ5|Higher Ground (Remixes)|single|13|2|1989-01-01|687466|2024-07-16 08:36:26.726877
5wXcTfCO35jocTZcMrABpE|6aJRwrwfOffz7RMh2Cfm8e|Occupate My Mind|single|27|1|2021-12-17|213950|2024-07-16 08:36:26.726877
39jbeGXbsGq07O1ZOKPEWp|6aJRwrwfOffz7RMh2Cfm8e|Blinding Lights|single|34|1|2021-08-27|187775|2024-07-16 08:36:26.726877
7c59v0dk6w0Wni9SOYj05Y|6aJRwrwfOffz7RMh2Cfm8e|Still Lost|single|10|1|2021-08-02|176003|2024-07-16 08:36:26.726877
2dxaM8v9ePtEClr7KiJl8z|6aJRwrwfOffz7RMh2Cfm8e|Ghost Boy|single|37|1|2021-01-15|207612|2024-07-16 08:36:26.726877
1rvoD35eATKvji9KHH5rt6|6aJRwrwfOffz7RMh2Cfm8e|Flowers (Blackstripe Remix)|single|13|1|2020-03-16|147855|2024-07-16 08:36:26.726877
5Nvm07HORQgpzvy5sNyUDp|6aJRwrwfOffz7RMh2Cfm8e|Crossed the Line|single|27|1|2020-02-03|183276|2024-07-16 08:36:26.726877
4tyCsULyDybFPYAlQ02DvK|6aJRwrwfOffz7RMh2Cfm8e|Flowers (RudeLies Remix)|single|29|1|2019-09-13|175238|2024-07-16 08:36:26.726877
585i4F0FNbyEyX7aw9x2cE|6aJRwrwfOffz7RMh2Cfm8e|Memories|single|26|1|2019-08-10|185425|2024-07-16 08:36:26.726877
6LIH8eD8t7ZGsEXD2RtCfP|6aJRwrwfOffz7RMh2Cfm8e|Three Trees|single|29|1|2019-05-03|185005|2024-07-16 08:36:26.726877
6qUFkYctUITXkByoa80xbi|6aJRwrwfOffz7RMh2Cfm8e|Flowers|single|27|1|2019-03-24|192013|2024-07-16 08:36:26.726877
2a35bLFBJlNnak4Rs0jmbG|6aJRwrwfOffz7RMh2Cfm8e|Talkin Bout Dancin|single|2|1|2018-11-30|194315|2024-07-16 08:36:26.726877
4d9vAVtkG8HkTRCteCkkbq|6aJRwrwfOffz7RMh2Cfm8e|Live Is Life|single|16|1|2018-07-13|180572|2024-07-16 08:36:26.726877
2s3Xq0lCc0muoijmoJuKfG|6aJRwrwfOffz7RMh2Cfm8e|Perfect (Jacob Tillberg Remix)|single|2|1|2018-02-23|203414|2024-07-16 08:36:26.726877
5w5Ass5RLtV56bCV6bmHvR|6aJRwrwfOffz7RMh2Cfm8e|Rhythm of the Night|single|38|1|2017-09-29|159384|2024-07-16 08:36:26.726877
1ed140cYmhkQeu9Pt0aXj1|6aJRwrwfOffz7RMh2Cfm8e|Mantra|single|20|1|2017-07-17|192008|2024-07-16 08:36:26.726877
6HWno652vc1Fxaq5LyKR94|6aJRwrwfOffz7RMh2Cfm8e|Broken|single|25|1|2017-05-16|229921|2024-07-16 08:36:26.726877
1LgXIGbGzKEjU8418a60wd|6aJRwrwfOffz7RMh2Cfm8e|How Deep|single|8|1|2017-04-16|190100|2024-07-16 08:36:26.726877
3IfFTbQHEiswu2h4AvABFs|6aJRwrwfOffz7RMh2Cfm8e|Last Day|single|17|1|2017-03-07|175942|2024-07-16 08:36:26.726877
1tuyae3OJleKl8rAY743Qa|6aJRwrwfOffz7RMh2Cfm8e|Shape of You|single|19|1|2017-01-12|217519|2024-07-16 08:36:26.726877
5p3t3eIWHcsUO9aMkX5c1h|6aJRwrwfOffz7RMh2Cfm8e|Damage|single|7|1|2016-12-31|189840|2024-07-16 08:36:26.726877
67UV8DCVHgtsrAypiz7YAE|6aJRwrwfOffz7RMh2Cfm8e|Goes Back|single|5|1|2016-12-13|216533|2024-07-16 08:36:26.726877
2NKmJiI9IS3QVkJ3VtpcO7|6aJRwrwfOffz7RMh2Cfm8e|Burning On (Jacob Tillberg Remix)|single|9|1|2016-12-02|248855|2024-07-16 08:36:26.726877
6eTwkNwhuB6G7uByNSYAKd|6aJRwrwfOffz7RMh2Cfm8e|Apocalypse|single|18|1|2016-11-23|194529|2024-07-16 08:36:26.726877
1Grnxaek99E4ArnuBoY3sW|6aJRwrwfOffz7RMh2Cfm8e|Kids Riot|single|12|1|2016-10-18|167524|2024-07-16 08:36:26.726877
3KH5K62Kb3UQqQCQLEdKwK|6aJRwrwfOffz7RMh2Cfm8e|No Money|single|22|1|2016-10-02|182412|2024-07-16 08:36:26.726877
351dtwKaIDtSm8uYz5T1z4|6aJRwrwfOffz7RMh2Cfm8e|Lsd, Not Even Once|single|7|1|2016-08-18|172369|2024-07-16 08:36:26.726877
5gZdxSl4tyMChS5VniZ00L|6aJRwrwfOffz7RMh2Cfm8e|Last Kiss|single|11|1|2016-07-18|171434|2024-07-16 08:36:26.726877
70hKRPgrZC8yj6ts5qD5gP|6aJRwrwfOffz7RMh2Cfm8e|You|single|22|1|2016-07-02|192004|2024-07-16 08:36:26.726877
3nc54wenXtG9aMuie1mCB1|6aJRwrwfOffz7RMh2Cfm8e|Heartless|single|34|1|2016-06-05|184812|2024-07-16 08:36:26.726877
55DgPtKTK0JuL6eFpyHZlD|6aJRwrwfOffz7RMh2Cfm8e|Feel You|single|20|1|2016-05-20|223966|2024-07-16 08:36:26.726877
7rKrt3UViL7IJGZLwQhNK0|6aJRwrwfOffz7RMh2Cfm8e|Stay Young (feat. Brima)|single|6|1|2016-04-27|220369|2024-07-16 08:36:26.726877
57OGPTJNpvgjE7cpPwea7f|6aJRwrwfOffz7RMh2Cfm8e|A Dream|single|21|1|2016-03-31|193924|2024-07-16 08:36:26.726877
4rIRoYv9eLP60nMkzNf7Xo|6aJRwrwfOffz7RMh2Cfm8e|Counting Time|single|12|1|2016-02-23|206412|2024-07-16 08:36:26.726877
4QbpOvQJ3vwtC7DUCOhxqe|6aJRwrwfOffz7RMh2Cfm8e|Caffeine Rush|single|32|1|2016-02-16|156084|2024-07-16 08:36:26.726877
0LpYj0peHG5nmnoJb9prLp|6aJRwrwfOffz7RMh2Cfm8e|The Rhythm|single|6|1|2016-02-06|171204|2024-07-16 08:36:26.726877
5Y9i4ZFAG2GM7ugIM916dY|6aJRwrwfOffz7RMh2Cfm8e|Ghosts|single|47|1|2016-02-05|215050|2024-07-16 08:36:26.726877
30hWrKtEX1kpMolmk6Vz29|6aJRwrwfOffz7RMh2Cfm8e|Sirens|single|6|1|2016-01-07|176808|2024-07-16 08:36:26.726877
3X7xt57IEDDdroVOMAeYxk|6aJRwrwfOffz7RMh2Cfm8e|Soldier on Acid|single|19|1|2015-12-22|214408|2024-07-16 08:36:26.726877
1X3HwIPu92YOq7jFOi7KIf|6aJRwrwfOffz7RMh2Cfm8e|Funk & Drunk|single|6|1|2015-12-01|234010|2024-07-16 08:36:26.726877
748ISWzJJF88AbJIaPFpAa|6aJRwrwfOffz7RMh2Cfm8e|Very Very Way More Stronger|single|7|1|2015-11-16|184739|2024-07-16 08:36:26.726877
54UycjFQpX3leHwAQTaM48|6aJRwrwfOffz7RMh2Cfm8e|Lost in Time|single|9|1|2015-11-04|180808|2024-07-16 08:36:26.726877
1RwJkenlm4eN0SIYs71FT1|6aJRwrwfOffz7RMh2Cfm8e|Fade Away (Deaf Kev Remix)|single|28|1|2015-10-18|307211|2024-07-16 08:36:26.726877
1CLCR7MhQHlUhKIZqKbumO|6aJRwrwfOffz7RMh2Cfm8e|Rookie|single|5|1|2015-09-27|241511|2024-07-16 08:36:26.726877
5EjQMj8SfZ3pAMcyWGbgNW|6aJRwrwfOffz7RMh2Cfm8e|Fade Away|single|10|1|2015-09-16|179208|2024-07-16 08:36:26.726877
2kUz0tIfIZWo3XhzR8sFiS|6aJRwrwfOffz7RMh2Cfm8e|Heaviness|single|5|1|2015-08-06|264012|2024-07-16 08:36:26.726877
1nAI1SAFH2uZaQU0lVV9jr|6aJRwrwfOffz7RMh2Cfm8e|Yea Right EP|single|3|3|2013-01-02|881114|2024-07-16 08:36:26.726877
7bYai93piRObiZD6utMG8Y|6XyY86QOPPrYVGvF9ch6wz|QWERTY (Live in Tokyo, 2006)|single|43|3|2024-04-26|637307|2024-07-16 08:36:26.726877
2JGoWZYDsksSiHcRqbGa3o|6XyY86QOPPrYVGvF9ch6wz|Friendly Fire: A Cappella + Instrumental|single|36|2|2024-03-29|355349|2024-07-16 08:36:26.726877
601IEigQO3enlyrbn4SpNM|6XyY86QOPPrYVGvF9ch6wz|Friendly Fire|single|61|1|2024-02-23|176901|2024-07-16 08:36:26.726877
0CPTcgnt3VIejOtwDPhaQ0|6XyY86QOPPrYVGvF9ch6wz|Evolution Of Mike Shinoda|single|40|6|2023-10-02|1109198|2024-07-16 08:36:26.726877
30LrTt6t4su1DMqI5dTjyv|6XyY86QOPPrYVGvF9ch6wz|Lost (PLZ Tethered Version)|single|36|2|2023-04-21|402333|2024-07-16 08:36:26.726877
7bN4OM5mtWq0UrAxdN6qMC|6XyY86QOPPrYVGvF9ch6wz|Lost|single|60|1|2023-02-10|199342|2024-07-16 08:36:26.726877
0kJJubTbpBWH9dwHmRl4qR|6XyY86QOPPrYVGvF9ch6wz|One Step Closer (100 gecs Reanimation)|single|35|1|2021-01-08|141071|2024-07-16 08:36:26.726877
51WStYbzUKG6O0XZd5Ta9x|6XyY86QOPPrYVGvF9ch6wz|One More Light (Steve Aoki Chester Forever Remix)|single|29|1|2017-10-25|250666|2024-07-16 08:36:26.726877
2IUg8KVfBvRnkLQVJ9FEQ1|6XyY86QOPPrYVGvF9ch6wz|Darker Than The Light That Never Bleeds (Chester Forever Steve Aoki Remix)|single|22|1|2017-09-08|243840|2024-07-16 08:36:26.726877
7yCCAkxJFamv33CoSjxpJX|6XyY86QOPPrYVGvF9ch6wz|Heavy (feat. Kiiara)|single|28|3|2017-02-16|588200|2024-07-16 08:36:26.726877
5jFaaLJ4yKBJtgC5H1km1Z|6XyY86QOPPrYVGvF9ch6wz|Final Masquerade|single|24|1|2014-06-06|217613|2024-07-16 08:36:26.726877
0VJBC3svg6xnF2ae55dl1K|6XyY86QOPPrYVGvF9ch6wz|Rebellion (feat. Daron Malakian)|single|14|1|2014-06-04|224160|2024-07-16 08:36:26.726877
5V5fzpsH5xt2xrHJPg6Djz|6XyY86QOPPrYVGvF9ch6wz|Interview: Mike Shinoda|single|5|1|2014-06-03|1253973|2024-07-16 08:36:26.726877
5D92jdA5n4zg31iZy9uqir|6XyY86QOPPrYVGvF9ch6wz|Wastelands|single|12|1|2014-06-02|195893|2024-07-16 08:36:26.726877
5WVwlNs4DttCT1vBH58rdg|6XyY86QOPPrYVGvF9ch6wz|Until It's Gone|single|18|1|2014-05-06|233240|2024-07-16 08:36:26.726877
1RUwY4InqOgnkrH1zcl9AI|6XyY86QOPPrYVGvF9ch6wz|Guilty All the Same (feat. Rakim)|single|21|1|2014-03-07|355120|2024-07-16 08:36:26.726877
32tg5xFm8LTrBXRFEpjv6A|6XyY86QOPPrYVGvF9ch6wz|A LIGHT THAT NEVER COMES REMIX|single|30|7|2014-01-21|2030289|2024-07-16 08:36:26.726877
3n0BcRHr3VKvN2Q4j7pHTP|6XyY86QOPPrYVGvF9ch6wz|A LIGHT THAT NEVER COMES|single|21|1|2013-09-16|229439|2024-07-16 08:36:26.726877
5WeoTn1XJXrLrDGQoDgOQv|6XyY86QOPPrYVGvF9ch6wz|Not Alone|single|37|1|2011-10-21|252840|2024-07-16 08:36:26.726877
50sHtllTjpoxU0RsMEcSOU|6XyY86QOPPrYVGvF9ch6wz|iTunes Festival - London, 2011|single|28|6|2011-07-08|1676246|2024-07-16 08:36:26.726877
6LmnONweGRT8w2vLwkl5tk|6XyY86QOPPrYVGvF9ch6wz|Iridescent|single|46|3|2011-05-27|713932|2024-07-16 08:36:26.726877
6KntytDKDCI7jorIZM9Biq|6XyY86QOPPrYVGvF9ch6wz|Waiting for the End|single|25|3|2010-10-01|712499|2024-07-16 08:36:26.726877
4YPmPHeVA3m4izFFQnqK6j|6XyY86QOPPrYVGvF9ch6wz|The Catalyst|single|24|5|2010-08-27|1286105|2024-07-16 08:36:26.726877
4zSLTDQZtXRZOAS9e0fiGM|6XyY86QOPPrYVGvF9ch6wz|New Divide|single|47|4|2009-05-26|1068679|2024-07-16 08:36:26.726877
7vOJXMIXouPRCSXDGb988G|6XyY86QOPPrYVGvF9ch6wz|Leave out All the Rest|single|27|3|2008-06-24|633572|2024-07-16 08:36:26.726877
72unDeCzOJ7Ho2fICTX8Kz|6XyY86QOPPrYVGvF9ch6wz|Given Up|single|29|3|2008-03-02|598319|2024-07-16 08:36:26.726877
6xoIZ8ZAF908LhHrwJWx0y|6XyY86QOPPrYVGvF9ch6wz|Shadow of the Day|single|24|3|2007-11-05|847293|2024-07-16 08:36:26.726877
4Tqk6r23SQB6jCSIbopCb6|6XyY86QOPPrYVGvF9ch6wz|Shadow Of The Day|single|18|1|2007-09-10|290360|2024-07-16 08:36:26.726877
2OFwcSIo57lA6rm4xhpGzE|6XyY86QOPPrYVGvF9ch6wz|Bleed It Out|single|30|3|2007-08-06|581093|2024-07-16 08:36:26.726877
7j01w8Vi8FlP9BsOHWXjyf|6XyY86QOPPrYVGvF9ch6wz|What I've Done (Int'l 2-Track)|single|20|2|2007-05-04|371679|2024-07-16 08:36:26.726877
4Z2zMabDzLuQQADOEiKiWF|6XyY86QOPPrYVGvF9ch6wz|What I've Done|single|27|3|2007-04-06|583212|2024-07-16 08:36:26.726877
4lhyg7YGQagE8FT8cZBqyw|6XyY86QOPPrYVGvF9ch6wz|Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course|single|70|6|2004-11-30|1120092|2024-07-16 08:36:26.726877
53wRDX5pmI3WAXfDvTiZ2L|6XyY86QOPPrYVGvF9ch6wz|Dirt Off Your Shoulde r/ Lying From You: MTV Ultimate Mash-Ups Presents Collision Course|single|42|2|2004-11-23|489386|2024-07-16 08:36:26.726877
5NH94cATqx5fjBE794xZLy|6XyY86QOPPrYVGvF9ch6wz|Collision Course (Deluxe Version)|single|63|6|2004|1278158|2024-07-16 08:36:26.726877
6LJxZqBmT4zPDvUch3AnoH|3wrFoI9EVjWg6m8xXeWr5t|Villain (Take the Shot)|single|44|1|2024-05-03|189368|2024-07-16 08:36:26.726877
7kHjcTey5ZAewZLWtuCqzK|3wrFoI9EVjWg6m8xXeWr5t|UNDEFEATED|single|60|1|2024-04-12|173105|2024-07-16 08:36:26.726877
6kyQwA40CUZ445e9wIO7sY|3wrFoI9EVjWg6m8xXeWr5t|2WORLDS|single|33|2|2024-04-11|274046|2024-07-16 08:36:26.726877
7i6dHypTPWCTN3gnCUulke|3wrFoI9EVjWg6m8xXeWr5t|Míranos|single|34|1|2024-03-14|125134|2024-07-16 08:36:26.726877
4RH3HIiMz1Cq16Dw8SDHAy|3wrFoI9EVjWg6m8xXeWr5t|MYTH.mix|single|48|3|2023-10-19|519495|2024-07-16 08:36:26.726877
0RaMpMa53l4NSA7QOlDlju|3wrFoI9EVjWg6m8xXeWr5t|RE-IGNITION|single|42|1|2023-08-31|204444|2024-07-16 08:36:26.726877
4QKa6xzfvlkPXkAfmKQPlh|3wrFoI9EVjWg6m8xXeWr5t|Savior|single|37|1|2023-08-11|186250|2024-07-16 08:36:26.726877
2CNm7QxoOSkqawLMnoepZB|3wrFoI9EVjWg6m8xXeWr5t|Ticking Away|single|57|1|2023-07-31|205270|2024-07-16 08:36:26.726877
6B7w9FVG3q7oRfjMZ0FvzU|3wrFoI9EVjWg6m8xXeWr5t|REFLECTIONS|single|29|1|2023-06-12|134000|2024-07-16 08:36:26.726877
6GLcfMMmFXrfk9ydAjeLop|3wrFoI9EVjWg6m8xXeWr5t|>one (greater than one)|single|53|1|2023-03-04|130666|2024-07-16 08:36:26.726877
18bGZbIk3yHCjWGWyey3fs|3wrFoI9EVjWg6m8xXeWr5t|LIMITLESS|single|24|1|2023-02-17|161632|2024-07-16 08:36:26.726877
02vphnpG8dc38GUaeTLi1n|3wrFoI9EVjWg6m8xXeWr5t|VISIONS|single|24|1|2023-01-05|225142|2024-07-16 08:36:26.726877
0wgepIc4n4gKNgccZk0b0i|3wrFoI9EVjWg6m8xXeWr5t|All Eyes On Me|single|34|1|2022-11-08|160500|2024-07-16 08:36:26.726877
0PcI65mHvmN6b6vLjb0dek|3wrFoI9EVjWg6m8xXeWr5t|RAJA|single|18|1|2022-10-13|232325|2024-07-16 08:36:26.726877
6VcgKd8N1eGmiaiWYi2rsf|3wrFoI9EVjWg6m8xXeWr5t|Fire Again (Dabin Remix)|single|28|1|2022-09-15|190666|2024-07-16 08:36:26.726877
0Bogv4hsRXT5D2XZEjn7AC|3wrFoI9EVjWg6m8xXeWr5t|Fire Again|single|51|1|2022-08-22|206776|2024-07-16 08:36:26.726877
20at2XVhI9Gn4C15jUTO4Q|3wrFoI9EVjWg6m8xXeWr5t|Die For You (Dabin Remix)|single|29|1|2022-07-08|179000|2024-07-16 08:36:26.726877
5QhQz5ZKy08HbTQZ19pJEZ|3wrFoI9EVjWg6m8xXeWr5t|Casa de Vidro (VALORANT Remix)|single|16|1|2022-06-15|168717|2024-07-16 08:36:26.726877
